date,RETX.T.30,vwretx.T.30,ewretx.T.30,sprtrn.T.30,Spread.T.30,Volatility.T.30,Change in volume.T.30,RETX.T.2,vwretx.T.2,ewretx.T.2,sprtrn.T.2,Spread.T.2,Volatility.T.2,Change in volume.T.2,RETX.T.1,vwretx.T.1,ewretx.T.1,sprtrn.T.1,Spread.T.1,Volatility.T.1,Change in volume.T.1,Movement.T.0
20130802,-0.092593,0.00136,0.002466,0.00267,0.86,-0.00093,3.998082129,-0.006144,0.000064,0.001701,-0.000136,0.8,-0.00098,1.665178206,0.012365,0.012112,0.009211,0.012541,0.43,-0.00051,0.517366705,0
20130805,0.001161,-0.012423,-0.014937,-0.012145,0.41,-0.00106,0.553457347,0.012365,0.012112,0.009211,0.012541,0.43,-0.00051,0.517366705,-0.005496,0.001301,0.000872,0.00164,0.23,0.00011,1.202512499,1
20130806,-0.006961,0.010244,0.009877,0.009497,0.64,-0.00149,0.813562444,-0.005496,0.001301,0.000872,0.00164,0.23,0.00011,1.202512499,0.006448,-0.000847,0.001823,-0.00148,0.35,0.00094,0.586893252,1
20130807,0.006008,0.008623,0.004852,0.00959,0.37,-0.00157,0.808160376,0.006448,-0.000847,0.001823,-0.00148,0.35,0.00094,0.586893252,0.006711,-0.006604,-0.006211,-0.005723,0.52,0.00113,1.669891943,0
20130808,0.010285,0.007912,0.011424,0.0062,0.85,-0.00165,0.832122999,0.006711,-0.006604,-0.006211,-0.005723,0.52,0.00113,1.669891943,-0.005455,-0.004814,-0.005699,-0.003806,0.32,0.00179,0.935296266,1
20130809,0.008539,-0.002845,0.001533,-0.00429,0.56,-0.00146,0.927909883,-0.005455,-0.004814,-0.005699,-0.003806,0.32,0.00179,0.935296266,0.006094,0.005249,0.005252,0.003885,0.34,0.00195,0.815564193,0
20130812,-0.019538,0.006623,0.009039,0.005404,0.91,-0.00274,0.846222476,0.006094,0.005249,0.005252,0.003885,0.34,0.00195,0.815564193,-0.003029,-0.002041,-0.000262,-0.00357,0.41,0.00181,0.820051251,1
20130813,-0.000332,-0.00157,-0.002982,-0.000545,0.4,-0.00282,0.984221663,-0.003029,-0.002041,-0.000262,-0.00357,0.41,0.00181,0.820051251,0.010024,-0.00017,0.002649,-0.001153,0.59,0.00178,1.008653475,0
20130814,0.019934,0.000405,-0.00013,0.000824,0.76,-0.0023,0.564006051,0.010024,-0.00017,0.002649,-0.001153,0.59,0.00178,1.008653475,0,0.001302,-0.001187,0.002776,0.35,0.00251,1.084294383,1
20130815,0.015961,0.008987,0.005934,0.010202,0.66,-0.00116,1.181023456,0,0.001302,-0.001187,0.002776,0.35,0.00251,1.084294383,0.009624,-0.004251,-0.001193,-0.005177,0.42,0.0028,1.545326813,0
20130816,0.014588,0.00497,0.003661,0.005252,0.4,-0.00112,1.305803006,0.009624,-0.004251,-0.001193,-0.005177,0.42,0.0028,1.545326813,-0.025022,-0.013096,-0.011277,-0.014282,0.7,0.00158,0.994305887,0
20130819,-0.004108,0.007698,0.005704,0.00723,0.37,-0.00146,0.997434448,-0.025022,-0.013096,-0.011277,-0.014282,0.7,0.00158,0.994305887,-0.009777,-0.002988,-0.002129,-0.003305,0.55,0.00117,0.996398449,0
20130820,-0.009043,0.000574,0.002691,0.000182,0.39,-0.00146,0.992806916,-0.009777,-0.002988,-0.002129,-0.003305,0.55,0.00117,0.996398449,-0.010799,-0.007142,-0.008193,-0.0059,0.69,0.00051,0.686368204,1
20130821,0.020173,0.014485,0.012768,0.013554,0.43,-0.00116,1.16747025,-0.010799,-0.007142,-0.008193,-0.0059,0.69,0.00051,0.686368204,0.004367,0.005625,0.008035,0.003821,0.42,0.00063,1.03607177,1
20130822,-0.019146,0.00247,0.001018,0.003087,0.76,-0.0017,4.742509026,0.004367,0.005625,0.008035,0.003821,0.42,0.00063,1.03607177,0.003106,-0.006223,-0.005386,-0.00578,0.52,0.00089,0.861976482,1
20130823,0.02432,0.002309,0.00549,0.001375,0.73,-0.00082,0.232312937,0.003106,-0.006223,-0.005386,-0.00578,0.52,0.00089,0.861976482,0.003096,0.0091,0.010518,0.008619,0.4,0.00056,0.859155047,0
20130826,-0.000312,-0.003781,-0.001572,-0.003709,0.29,-0.00133,0.616568245,0.003096,0.0091,0.010518,0.008619,0.4,0.00056,0.859155047,-0.019444,0.004267,0.003826,0.003947,0.89,0.00062,2.64104636,1
20130827,0.005,0.002917,0.003633,0.002774,0.39,-0.00106,0.992468322,-0.019444,0.004267,0.003826,0.003947,0.89,0.00062,2.64104636,0.017941,-0.002865,-0.00002,-0.00404,0.84,0.00066,0.696265523,0
20130828,-0.004664,0.005378,0.004945,0.005033,0.65,-0.00103,1.056314787,0.017941,-0.002865,-0.00002,-0.00404,0.84,0.00066,0.696265523,-0.017316,-0.016311,-0.016868,-0.015874,0.6,0.00079,0.850390449,0
20130829,-0.004686,0.001452,0.000538,0.00161,0.52,-0.00058,1.207056403,-0.017316,-0.016311,-0.016868,-0.015874,0.6,0.00079,0.850390449,-0.003776,0.00244,0.00189,0.002748,0.25,0.00056,0.991196942,1
20130830,0.000314,0.002778,0.004138,0.002033,0.2,-0.00072,0.587829686,-0.003776,0.00244,0.00189,0.002748,0.25,0.00056,0.991196942,0.001263,0.003095,0.005307,0.001963,0.42,0.00064,0.880090697,1
20130903,0.006275,-0.001208,0.002058,-0.001852,0.38,-0.00058,1.000710015,0.001263,0.003095,0.005307,0.001963,0.42,0.00064,0.880090697,0.005047,-0.004899,-0.007748,-0.003174,0.39,0.00095,1.002312287,1
20130904,0.009978,-0.004932,-0.006001,-0.003811,0.26,-0.00048,1.192677125,0.005047,-0.004899,-0.007748,-0.003174,0.39,0.00095,1.002312287,0.005022,0.004459,0.00454,0.004164,0.54,0.00071,1.043775143,1
20130905,-0.000617,0.003932,0.005473,0.002556,0.44,-0.00021,1.052375311,0.005022,0.004459,0.00454,0.004164,0.54,0.00071,1.043775143,0.009369,0.007439,0.007032,0.008117,0.53,0.00082,0.889967461,0
20130906,0.005252,0.000136,-0.001533,0.000828,0.44,-0.00079,0.822244601,0.009369,0.007439,0.007032,0.008117,0.53,0.00082,0.889967461,-0.001856,0.001776,0.002976,0.00121,0.37,0.00068,0.876708339,0
20130909,-0.001844,-0.003858,-0.003891,-0.003736,0.39,-0.00032,0.93124545,-0.001856,0.001776,0.002976,0.00121,0.37,0.00068,0.876708339,-0.00186,0.000944,0.002712,0.000054,0.61,0.00062,1.103831156,1
20130910,0.002155,0.00035,0.000215,0.000374,0.22,-0.00061,1.137834769,-0.00186,0.000944,0.002712,0.000054,0.61,0.00062,1.103831156,0.017081,0.010805,0.011357,0.009993,0.64,0.00088,0.982495604,1
20130911,-0.006144,0.000064,0.001701,-0.000136,0.8,-0.00098,1.665178206,0.017081,0.010805,0.011357,0.009993,0.64,0.00088,0.982495604,0.003359,0.007193,0.0054,0.007346,0.24,0.00085,1.28345587,1
20130912,0.012365,0.012112,0.009211,0.012541,0.43,-0.00051,0.517366705,0.003359,0.007193,0.0054,0.007346,0.24,0.00085,1.28345587,0.004869,0.002582,0.000816,0.003052,0.48,0.00106,1.236971201,0
20130913,-0.005496,0.001301,0.000872,0.00164,0.23,0.00011,1.202512499,0.004869,0.002582,0.000816,0.003052,0.48,0.00106,1.236971201,-0.006965,-0.004259,-0.004502,-0.00338,0.37,0.00107,0.825173156,0
20130916,0.006448,-0.000847,0.001823,-0.00148,0.35,0.00094,0.586893252,-0.006965,-0.004259,-0.004502,-0.00338,0.37,0.00107,0.825173156,-0.010064,0.002653,0.003394,0.002715,0.52,0.00055,1.086466096,1
20130917,0.006711,-0.006604,-0.006211,-0.005723,0.52,0.00113,1.669891943,-0.010064,0.002653,0.003394,0.002715,0.52,0.00055,1.086466096,0.015712,0.005133,0.003279,0.005693,0.37,0.00073,1.442238635,1
20130918,-0.005455,-0.004814,-0.005699,-0.003806,0.32,0.00179,0.935296266,0.015712,0.005133,0.003279,0.005693,0.37,0.00073,1.442238635,0.008796,0.004965,0.005387,0.004218,0.5,0.00081,0.796526766,1
20130919,0.006094,0.005249,0.005252,0.003885,0.34,0.00195,0.815564193,0.008796,0.004965,0.005387,0.004218,0.5,0.00081,0.796526766,0.01834,0.012516,0.011685,0.012178,0.78,0.0012,1.948841842,1
20130920,-0.003029,-0.002041,-0.000262,-0.00357,0.41,0.00181,0.820051251,0.01834,0.012516,0.011685,0.012178,0.78,0.0012,1.948841842,0.000591,-0.001263,-0.000534,-0.001843,0.75,0.0014,1.602191425,1
20130923,0.010024,-0.00017,0.002649,-0.001153,0.59,0.00178,1.008653475,0.000591,-0.001263,-0.000534,-0.001843,0.75,0.0014,1.602191425,0.004721,-0.007386,-0.004588,-0.007217,0.46,0.0014,0.844664809,0
20130924,0,0.001302,-0.001187,0.002776,0.35,0.00251,1.084294383,0.004721,-0.007386,-0.004588,-0.007217,0.46,0.0014,0.844664809,-0.003231,-0.004223,-0.002019,-0.00472,0.59,0.00152,0.491537084,0
20130925,0.009624,-0.004251,-0.001193,-0.005177,0.42,0.0028,1.545326813,-0.003231,-0.004223,-0.002019,-0.00472,0.59,0.00152,0.491537084,-0.008839,-0.001343,0.002086,-0.002597,0.3,0.00089,0.721047868,1
20130926,-0.025022,-0.013096,-0.011277,-0.014282,0.7,0.00158,0.994305887,-0.008839,-0.001343,0.002086,-0.002597,0.3,0.00089,0.721047868,0.006837,-0.00172,0.000504,-0.002739,0.39,0.00114,1.036642615,0
20130927,-0.009777,-0.002988,-0.002129,-0.003305,0.55,0.00117,0.996398449,0.006837,-0.00172,0.000504,-0.002739,0.39,0.00114,1.036642615,-0.001771,0.003726,0.003629,0.003485,0.57,0.00067,0.794835525,0
20130930,-0.010799,-0.007142,-0.008193,-0.0059,0.69,0.00051,0.686368204,-0.001771,0.003726,0.003629,0.003485,0.57,0.00067,0.794835525,-0.000887,-0.003698,-0.002186,-0.004074,0.44,0.00133,0.900610064,0
20131001,0.004367,0.005625,0.008035,0.003821,0.42,0.00063,1.03607177,-0.000887,-0.003698,-0.002186,-0.004074,0.44,0.00133,0.900610064,-0.018058,-0.004902,-0.002044,-0.006029,0.49,0.00121,1.786419499,1
20131002,0.003106,-0.006223,-0.005386,-0.00578,0.52,0.00089,0.861976482,-0.018058,-0.004902,-0.002044,-0.006029,0.49,0.00121,1.786419499,0.009949,0.008617,0.008595,0.007999,0.49,0.00186,0.648571974,1
20131003,0.003096,0.0091,0.010518,0.008619,0.4,0.00056,0.859155047,0.009949,0.008617,0.008595,0.007999,0.49,0.00186,0.648571974,0.005373,-0.000831,-0.000331,-0.000667,0.47,0.00208,1.193474967,0
20131004,-0.019444,0.004267,0.003826,0.003947,0.89,0.00062,2.64104636,0.005373,-0.000831,-0.000331,-0.000667,0.47,0.00208,1.193474967,-0.013064,-0.008629,-0.006114,-0.008979,0.59,0.00168,0.795728385,0
20131007,0.017941,-0.002865,-0.00002,-0.00404,0.84,0.00066,0.696265523,-0.013064,-0.008629,-0.006114,-0.008979,0.59,0.00168,0.795728385,-0.000903,0.006704,0.005471,0.007053,0.43,0.00173,0.972545397,0
20131008,-0.017316,-0.016311,-0.016868,-0.015874,0.6,0.00079,0.850390449,-0.000903,0.006704,0.005471,0.007053,0.43,0.00173,0.972545397,-0.011141,-0.008481,-0.00583,-0.008506,0.45,0.00235,0.93988748,0
20131009,-0.003776,0.00244,0.00189,0.002748,0.25,0.00056,0.991196942,-0.011141,-0.008481,-0.00583,-0.008506,0.45,0.00235,0.93988748,-0.014312,-0.013281,-0.012654,-0.012332,0.65,0.00128,1.680624165,0
20131010,0.001263,0.003095,0.005307,0.001963,0.42,0.00064,0.880090697,-0.014312,-0.013281,-0.012654,-0.012332,0.65,0.00128,1.680624165,-0.005561,-0.000538,-0.002068,0.000574,0.45,0.00087,0.826714604,1
20131011,0.005047,-0.004899,-0.007748,-0.003174,0.39,0.00095,1.002312287,-0.005561,-0.000538,-0.002068,0.000574,0.45,0.00087,0.826714604,0.024853,0.020844,0.016847,0.02183,0.66,0.00152,1.097725851,1
20131014,0.005022,0.004459,0.00454,0.004164,0.54,0.00071,1.043775143,0.024853,0.020844,0.016847,0.02183,0.66,0.00152,1.097725851,0.008184,0.006879,0.007829,0.006286,0.44,0.00157,0.649577877,1
20131015,0.009369,0.007439,0.007032,0.008117,0.53,0.00082,0.889967461,0.008184,0.006879,0.007829,0.006286,0.44,0.00157,0.649577877,0.000601,0.004084,0.003569,0.004075,0.46,0.00171,0.918937427,0
20131016,-0.001856,0.001776,0.002976,0.00121,0.37,0.00068,0.876708339,0.000601,0.004084,0.003569,0.004075,0.46,0.00171,0.918937427,-0.015925,-0.006848,-0.005001,-0.007064,0.56,0.00147,1.605158977,1
20131017,-0.00186,0.000944,0.002712,0.000054,0.61,0.00062,1.103831156,-0.015925,-0.006848,-0.005001,-0.007064,0.56,0.00147,1.605158977,0.008244,0.012704,0.009006,0.013828,0.31,0.00126,0.793087439,0
20131018,0.017081,0.010805,0.011357,0.009993,0.64,0.00088,0.982495604,0.008244,0.012704,0.009006,0.013828,0.31,0.00126,0.793087439,-0.004543,0.00772,0.009586,0.006744,0.53,0.00164,1.391629115,1
20131021,0.003359,0.007193,0.0054,0.007346,0.24,0.00085,1.28345587,-0.004543,0.00772,0.009586,0.006744,0.53,0.00164,1.391629115,0.000913,0.006918,0.006102,0.006549,0.45,0.00189,0.765602065,1
20131022,0.004869,0.002582,0.000816,0.003052,0.48,0.00106,1.236971201,0.000913,0.006918,0.006102,0.006549,0.45,0.00189,0.765602065,0.00152,0.000137,0.000358,0.000092,0.57,0.00116,0.948262442,0
20131023,-0.006965,-0.004259,-0.004502,-0.00338,0.37,0.00107,0.825173156,0.00152,0.000137,0.000358,0.000092,0.57,0.00116,0.948262442,-0.001517,0.005487,0.003951,0.005738,0.29,0.00091,1.191534692,0
20131024,-0.010064,0.002653,0.003394,0.002715,0.52,0.00055,1.086466096,-0.001517,0.005487,0.003951,0.005738,0.29,0.00091,1.191534692,-0.006079,-0.005317,-0.004789,-0.004725,0.45,0.0006,1.246572081,1
20131025,0.015712,0.005133,0.003279,0.005693,0.37,0.00073,1.442238635,-0.006079,-0.005317,-0.004789,-0.004725,0.45,0.0006,1.246572081,0.011315,0.004026,0.00415,0.003258,0.52,0.00115,1.079779929,1
20131028,0.008796,0.004965,0.005387,0.004218,0.5,0.00081,0.796526766,0.011315,0.004026,0.00415,0.003258,0.52,0.00115,1.079779929,0.002419,0.003134,-0.000024,0.004395,0.48,0.00148,0.745875606,0
20131029,0.01834,0.012516,0.011685,0.012178,0.78,0.0012,1.948841842,0.002419,0.003134,-0.000024,0.004395,0.48,0.00148,0.745875606,-0.000302,0.000353,-0.001681,0.00133,0.37,0.00125,0.88961989,1
20131030,0.000591,-0.001263,-0.000534,-0.001843,0.75,0.0014,1.602191425,-0.000302,0.000353,-0.001681,0.00133,0.37,0.00125,0.88961989,0.0172,0.004314,0.003331,0.005584,0.49,0.00144,0.904847784,0
20131031,0.004721,-0.007386,-0.004588,-0.007217,0.46,0.0014,0.844664809,0.0172,0.004314,0.003331,0.005584,0.49,0.00144,0.904847784,-0.00534,-0.005749,-0.007285,-0.004876,0.53,0.00051,0.937618301,0
20131101,-0.003231,-0.004223,-0.002019,-0.00472,0.59,0.00152,0.491537084,-0.00534,-0.005749,-0.007285,-0.004876,0.53,0.00051,0.937618301,-0.000895,-0.003628,-0.004278,-0.003839,0.47,0.00026,1.081071144,1
20131104,-0.008839,-0.001343,0.002086,-0.002597,0.3,0.00089,0.721047868,-0.000895,-0.003628,-0.004278,-0.003839,0.47,0.00026,1.081071144,0.000895,0.001353,-0.002337,0.002903,0.39,-0.00002,0.934660689,1
20131105,0.006837,-0.00172,0.000504,-0.002739,0.39,0.00114,1.036642615,0.000895,0.001353,-0.002337,0.002903,0.39,-0.00002,0.934660689,0.005368,0.004316,0.007222,0.003571,0.3,-0.00014,0.841834372,0
20131106,-0.001771,0.003726,0.003629,0.003485,0.57,0.00067,0.794835525,0.005368,0.004316,0.007222,0.003571,0.3,-0.00014,0.841834372,-0.00623,-0.003127,-0.00203,-0.002806,0.28,-0.00001,0.877131631,1
20131107,-0.000887,-0.003698,-0.002186,-0.004074,0.44,0.00133,0.900610064,-0.00623,-0.003127,-0.00203,-0.002806,0.28,-0.00001,0.877131631,0.017015,0.002591,-0.001002,0.004266,0.72,0.00029,2.256381311,0
20131108,-0.018058,-0.004902,-0.002044,-0.006029,0.49,0.00121,1.786419499,0.017015,0.002591,-0.001002,0.004266,0.72,0.00029,2.256381311,-0.002055,-0.014058,-0.013121,-0.013183,0.52,0.00028,0.679041954,1
20131111,0.009949,0.008617,0.008595,0.007999,0.49,0.00186,0.648571974,-0.002055,-0.014058,-0.013121,-0.013183,0.52,0.00028,0.679041954,0.010294,0.012323,0.009266,0.013428,0.59,0.00055,0.820301262,1
20131112,0.005373,-0.000831,-0.000331,-0.000667,0.47,0.00208,1.193474967,0.010294,0.012323,0.009266,0.013428,0.59,0.00055,0.820301262,0.000582,0.000989,0.002545,0.000723,0.35,0.00093,0.81371941,1
20131113,-0.013064,-0.008629,-0.006114,-0.008979,0.59,0.00168,0.795728385,0.000582,0.000989,0.002545,0.000723,0.35,0.00093,0.81371941,0.009601,-0.002314,-0.002991,-0.00237,0.58,0.00086,1.414442274,1
20131114,-0.000903,0.006704,0.005471,0.007053,0.43,0.00173,0.972545397,0.009601,-0.002314,-0.002991,-0.00237,0.58,0.00086,1.414442274,0.008646,0.008275,0.006616,0.008095,0.41,0.00087,0.91761427,0
20131115,-0.011141,-0.008481,-0.00583,-0.008506,0.45,0.00235,0.93988748,0.008646,0.008275,0.006616,0.008095,0.41,0.00087,0.91761427,-0.017714,0.00442,0.002477,0.004837,0.51,0.00137,1.740776738,1
20131118,-0.014312,-0.013281,-0.012654,-0.012332,0.65,0.00128,1.680624165,-0.017714,0.00442,0.002477,0.004837,0.51,0.00137,1.740776738,0.015707,0.004394,0.005428,0.004222,0.62,0.00187,0.83275949,1
20131119,-0.005561,-0.000538,-0.002068,0.000574,0.45,0.00087,0.826714604,0.015707,0.004394,0.005428,0.004222,0.62,0.00187,0.83275949,0.000286,-0.004694,-0.004183,-0.003698,0.31,0.00194,0.702738189,0
20131120,0.024853,0.020844,0.016847,0.02183,0.66,0.00152,1.097725851,0.000286,-0.004694,-0.004183,-0.003698,0.31,0.00194,0.702738189,-0.004867,-0.003511,-0.0044,-0.002043,0.36,0.00219,0.962877322,0
20131121,0.008184,0.006879,0.007829,0.006286,0.44,0.00157,0.649577877,-0.004867,-0.003511,-0.0044,-0.002043,0.36,0.00219,0.962877322,-0.000288,-0.003356,-0.003223,-0.003636,0.3,0.00238,0.837100647,1
20131122,0.000601,0.004084,0.003569,0.004075,0.46,0.00171,0.918937427,-0.000288,-0.003356,-0.003223,-0.003636,0.3,0.00238,0.837100647,0.005468,0.008615,0.009025,0.008129,0.34,0.00196,0.967736632,0
20131125,-0.015925,-0.006848,-0.005001,-0.007064,0.56,0.00147,1.605158977,0.005468,0.008615,0.009025,0.008129,0.34,0.00196,0.967736632,-0.003148,0.004482,0.003685,0.004961,0.29,0.00179,1.174407543,0
20131126,0.008244,0.012704,0.009006,0.013828,0.31,0.00126,0.793087439,-0.003148,0.004482,0.003685,0.004961,0.29,0.00179,1.174407543,-0.001436,-0.001458,-0.000299,-0.001263,0.36,0.00138,1.0670823,1
20131127,-0.004543,0.00772,0.009586,0.006744,0.53,0.00164,1.391629115,-0.001436,-0.001458,-0.000299,-0.001263,0.36,0.00138,1.0670823,0.004313,0.000945,0.00391,0.00015,0.55,0.00201,1.925178598,1
20131129,0.000913,0.006918,0.006102,0.006549,0.45,0.00189,0.765602065,0.004313,0.000945,0.00391,0.00015,0.55,0.00201,1.925178598,0.010306,0.002554,0.005366,0.002485,0.38,0.00211,0.567538736,0
20131202,0.00152,0.000137,0.000358,0.000092,0.57,0.00116,0.948262442,0.010306,0.002554,0.005366,0.002485,0.38,0.00211,0.567538736,0,0.000105,0.003849,-0.000786,0.38,0.00204,0.735195593,0
20131203,-0.001517,0.005487,0.003951,0.005738,0.29,0.00091,1.191534692,0,0.000105,0.003849,-0.000786,0.38,0.00204,0.735195593,-0.005951,-0.003705,-0.007236,-0.002719,0.43,0.00161,1.711547062,0
20131204,-0.006079,-0.005317,-0.004789,-0.004725,0.45,0.0006,1.246572081,-0.005951,-0.003705,-0.007236,-0.002719,0.43,0.00161,1.711547062,-0.000285,-0.003774,-0.003866,-0.003193,0.27,0.00197,0.815666226,0
20131205,0.011315,0.004026,0.00415,0.003258,0.52,0.00115,1.079779929,-0.000285,-0.003774,-0.003866,-0.003193,0.27,0.00197,0.815666226,0,-0.001162,-0.00066,-0.001304,0.36,0.00233,1.20904426,0
20131206,0.002419,0.003134,-0.000024,0.004395,0.48,0.00148,0.745875606,0,-0.001162,-0.00066,-0.001304,0.36,0.00233,1.20904426,-0.006273,-0.003535,-0.001641,-0.00434,0.35,0.00218,1.041781644,1
20131209,-0.000302,0.000353,-0.001681,0.00133,0.37,0.00125,0.88961989,-0.006273,-0.003535,-0.001641,-0.00434,0.35,0.00218,1.041781644,0.018078,0.009605,0.006639,0.011238,0.41,0.00216,0.767632127,1
20131210,0.0172,0.004314,0.003331,0.005584,0.49,0.00144,0.904847784,0.018078,0.009605,0.006639,0.011238,0.41,0.00216,0.767632127,0.003382,0.001815,-0.000636,0.001817,0.35,0.00233,1.049877167,0
20131211,-0.00534,-0.005749,-0.007285,-0.004876,0.53,0.00051,0.937618301,0.003382,0.001815,-0.000636,0.001817,0.35,0.00233,1.049877167,-0.022472,-0.002841,-0.002241,-0.00318,0.7,0.00184,1.51780866,0
20131212,-0.000895,-0.003628,-0.004278,-0.003839,0.47,0.00026,1.081071144,-0.022472,-0.002841,-0.002241,-0.00318,0.7,0.00184,1.51780866,-0.006896,-0.012214,-0.011626,-0.011317,0.64,0.001,0.674096478,0
20131213,0.000895,0.001353,-0.002337,0.002903,0.39,-0.00002,0.934660689,-0.006896,-0.012214,-0.011626,-0.011317,0.64,0.001,0.674096478,-0.027778,-0.002791,-0.000843,-0.003771,0.61,0.00104,1.800867086,0
20131216,0.005368,0.004316,0.007222,0.003571,0.3,-0.00014,0.841834372,-0.027778,-0.002791,-0.000843,-0.003771,0.61,0.00104,1.800867086,-0.011012,0.001245,0.002992,-0.000101,0.48,0.00061,0.588911042,1
20131217,-0.00623,-0.003127,-0.00203,-0.002806,0.28,-0.00001,0.877131631,-0.011012,0.001245,0.002992,-0.000101,0.48,0.00061,0.588911042,0.009329,0.006423,0.006844,0.00632,0.53,0.00092,1.248725617,1
20131218,0.017015,0.002591,-0.001002,0.004266,0.72,0.00029,2.256381311,0.009329,0.006423,0.006844,0.00632,0.53,0.00092,1.248725617,0.002683,-0.002353,-0.000209,-0.003101,0.41,0.00091,0.95714361,1
20131219,-0.002055,-0.014058,-0.013121,-0.013183,0.52,0.00028,0.679041954,0.002683,-0.002353,-0.000209,-0.003101,0.41,0.00091,0.95714361,0.028843,0.014356,0.008167,0.016648,1.06,0.00166,1.844629306,1
20131220,0.010294,0.012323,0.009266,0.013428,0.59,0.00055,0.820301262,0.028843,0.014356,0.008167,0.016648,1.06,0.00166,1.844629306,0.057803,-0.001119,-0.001845,-0.00058,1.46,0.00224,1.564391649,0
20131223,0.000582,0.000989,0.002545,0.000723,0.35,0.00093,0.81371941,0.057803,-0.001119,-0.001845,-0.00058,1.46,0.00224,1.564391649,-0.006284,0.006772,0.009762,0.004819,0.43,0.00216,0.648822488,1
20131224,0.009601,-0.002314,-0.002991,-0.00237,0.58,0.00086,1.414442274,-0.006284,0.006772,0.009762,0.004819,0.43,0.00216,0.648822488,0.015397,0.006068,0.00845,0.005318,0.5,0.0021,0.441427944,1
20131226,0.008646,0.008275,0.006616,0.008095,0.41,0.00087,0.91761427,0.015397,0.006068,0.00845,0.005318,0.5,0.0021,0.441427944,0.010561,0.003314,0.004084,0.002916,0.5,0.00237,0.537144222,1
20131227,-0.017714,0.00442,0.002477,0.004837,0.51,0.00137,1.740776738,0.010561,0.003314,0.004084,0.002916,0.5,0.00237,0.537144222,0.009914,0.003968,0.002182,0.004745,0.45,0.00246,1.191094198,1
20131230,0.015707,0.004394,0.005428,0.004222,0.62,0.00187,0.83275949,0.009914,0.003968,0.002182,0.004745,0.45,0.00246,1.191094198,0.007694,-0.000333,0.000884,-0.000337,0.44,0.00215,1.334702205,1
20131231,0.000286,-0.004694,-0.004183,-0.003698,0.31,0.00194,0.702738189,0.007694,-0.000333,0.000884,-0.000337,0.44,0.00215,1.334702205,0.000263,0.000209,0.000505,-0.000179,0.3,0.00199,0.760028882,1
20140102,-0.004867,-0.003511,-0.0044,-0.002043,0.36,0.00219,0.962877322,0.000263,0.000209,0.000505,-0.000179,0.3,0.00199,0.760028882,0.007107,0.004207,0.003752,0.00396,0.46,0.00173,1.005434783,0
20140103,-0.000288,-0.003356,-0.003223,-0.003636,0.3,0.00238,0.837100647,0.007107,0.004207,0.003752,0.00396,0.46,0.00173,1.005434783,-0.010977,-0.008888,-0.004084,-0.008862,0.48,0.00173,1.546175782,0
20140106,0.005468,0.008615,0.009025,0.008129,0.34,0.00196,0.967736632,-0.010977,-0.008888,-0.004084,-0.008862,0.48,0.00173,1.546175782,-0.005814,0.000435,0.004081,-0.000333,0.3,0.00193,0.643806053,0
20140107,-0.003148,0.004482,0.003685,0.004961,0.29,0.00179,1.174407543,-0.005814,0.000435,0.004081,-0.000333,0.3,0.00193,0.643806053,-0.003987,-0.003378,-0.001696,-0.002512,0.38,0.00186,1.310939892,1
20140108,-0.001436,-0.001458,-0.000299,-0.001263,0.36,0.00138,1.0670823,-0.003987,-0.003378,-0.001696,-0.002512,0.38,0.00186,1.310939892,0.010141,0.006071,0.006875,0.006082,0.43,0.00194,1.095453359,0
20140109,0.004313,0.000945,0.00391,0.00015,0.55,0.00201,1.925178598,0.010141,0.006071,0.006875,0.006082,0.43,0.00194,1.095453359,-0.003435,-0.000031,0.000801,-0.000212,0.35,0.00186,0.95940643,0
20140110,0.010306,0.002554,0.005366,0.002485,0.38,0.00211,0.567538736,-0.003435,-0.000031,0.000801,-0.000212,0.35,0.00186,0.95940643,-0.001856,0.000058,0.000146,0.000348,0.39,0.00182,0.845570893,1
