caldt,vwretd.T.30,vwretx.T.30,ewretd.T.30,ewretx.T.30,totval.T.30,usdval.T.30,spindx.T.30,sprtrn.T.30,chusdval.T.30,vol.T.30,vwretd.T.2,vwretx.T.2,ewretd.T.2,ewretx.T.2,totval.T.2,usdval.T.2,spindx.T.2,sprtrn.T.2,chusdval.T.2,vol.T.2,vwretd.T.1,vwretx.T.1,ewretd.T.1,ewretx.T.1,totval.T.1,usdval.T.1,spindx.T.1,sprtrn.T.1,chusdval.T.1,vol.T.1,vwretd.T.0,vwretx.T.0,ewretd.T.0,ewretx.T.0,totval.T.0,usdval.T.0,spindx.T.0,sprtrn.T.0,chusdval.T.0,vol.T.0,Movement.T.0
20110125,0.0004,0.000372,-0.000328,-0.000385,11992532700,11988075000,1291.18,0.000263,1.005655426,0.004298446,-0.00728,-0.007284,-0.006721,-0.006729,12313965500,12403795000,1321.15,-0.007378,1.016992792,0.008452426,-0.008306,-0.008341,-0.009655,-0.009749,12211289400,12313965500,1310.13,-0.008341,0.992757902,0.008620443,0.00911,0.008916,0.010391,0.010126,12320140500,12211289400,1321.82,0.008923,0.991661817,0.008701602,1
20110126,0.00433,0.004295,0.006758,0.006686,12044104600,11992532700,1296.63,0.004221,1.000371845,0.004322406,-0.008306,-0.008341,-0.009655,-0.009749,12211289400,12313965500,1310.13,-0.008341,0.992757902,0.008620443,0.00911,0.008916,0.010391,0.010126,12320140500,12211289400,1321.82,0.008923,0.991661817,0.008701602,-0.001121,-0.001315,-0.001556,-0.001729,12303938900,12320140500,1320.02,-0.001362,1.008913973,0.008710291,0
20110127,0.002442,0.002392,0.004468,0.004372,12072929000,12044104600,1299.54,0.002244,1.004300334,0.004323139,0.00911,0.008916,0.010391,0.010126,12320140500,12211289400,1321.82,0.008923,0.991661817,0.008701602,-0.001121,-0.001315,-0.001556,-0.001729,12303938900,12320140500,1320.02,-0.001362,1.008913973,0.008710291,-0.018763,-0.018766,-0.018543,-0.018545,12073063900,12303938900,1295.11,-0.018871,0.99868495,0.009388999,0
20110128,-0.017916,-0.017941,-0.019091,-0.019176,11856072000,12072929000,1276.34,-0.017852,1.002393237,0.005471011,-0.001121,-0.001315,-0.001556,-0.001729,12303938900,12320140500,1320.02,-0.001362,1.008913973,0.008710291,-0.018763,-0.018766,-0.018543,-0.018545,12073063900,12303938900,1295.11,-0.018871,0.99868495,0.009388999,0.007394,0.007093,0.009379,0.009199,12159120500,12073063900,1304.28,0.00708,0.981235684,0.009469956,1
20110131,0.007465,0.007465,0.0084,0.0084,11992702700,11856072000,1286.12,0.007663,0.982037747,0.005524712,-0.018763,-0.018766,-0.018543,-0.018545,12073063900,12303938900,1295.11,-0.018871,0.99868495,0.009388999,0.007394,0.007093,0.009379,0.009199,12159120500,12073063900,1304.28,0.00708,0.981235684,0.009469956,-0.005894,-0.005926,-0.006354,-0.006385,12087065400,12159120500,1296.39,-0.006049,1.007127983,0.008925137,0
20110201,0.016542,0.016539,0.015073,0.015056,12191073900,11992702700,1307.59,0.016694,1.011524112,0.006209299,0.007394,0.007093,0.009379,0.009199,12159120500,12073063900,1304.28,0.00708,0.981235684,0.009469956,-0.005894,-0.005926,-0.006354,-0.006385,12087065400,12159120500,1296.39,-0.006049,1.007127983,0.008925137,-0.011073,-0.011076,-0.009915,-0.009928,11952958300,12087065400,1281.87,-0.0112,0.994073988,0.00907061,0
20110202,-0.00247,-0.002646,-0.002388,-0.002464,12158822400,12191073900,1304.03,-0.002723,1.016540992,0.006258397,-0.005894,-0.005926,-0.006354,-0.006385,12087065400,12159120500,1296.39,-0.006049,1.007127983,0.008925137,-0.011073,-0.011076,-0.009915,-0.009928,11952958300,12087065400,1281.87,-0.0112,0.994073988,0.00907061,-0.019373,-0.019406,-0.016072,-0.016129,11721012500,11952958300,1256.88,-0.019495,0.988904908,0.009170062,0
20110203,0.002366,0.002231,0.005072,0.004989,12185947200,12158822400,1307.1,0.002354,0.997354499,0.006202556,-0.011073,-0.011076,-0.009915,-0.009928,11952958300,12087065400,1281.87,-0.0112,0.994073988,0.00907061,-0.019373,-0.019406,-0.016072,-0.016129,11721012500,11952958300,1256.88,-0.019495,0.988904908,0.009170062,0.012992,0.012964,0.011115,0.011034,11872997700,11721012500,1273.72,0.013398,0.980595113,0.009546992,1
20110204,0.002751,0.002737,0.005501,0.005444,12218805400,12185947200,1310.87,0.002884,1.002230874,0.006197717,-0.019373,-0.019406,-0.016072,-0.016129,11721012500,11952958300,1256.88,-0.019495,0.988904908,0.009170062,0.012992,0.012964,0.011115,0.011034,11872997700,11721012500,1273.72,0.013398,0.980595113,0.009546992,0.004214,0.004214,0.005409,0.005409,11921917800,11872997700,1279.2,0.004302,1.0129669,0.009575339,1
20110207,0.006562,0.006548,0.006089,0.006064,12298794500,12218805400,1319.05,0.00624,1.002696401,0.006232584,0.012992,0.012964,0.011115,0.011034,11872997700,11721012500,1273.72,0.013398,0.980595113,0.009546992,0.004214,0.004214,0.005409,0.005409,11921917800,11872997700,1279.2,0.004302,1.0129669,0.009575339,0.015058,0.015051,0.015091,0.015057,12099359100,11921917800,1298.38,0.014994,1.004120282,0.009977349,1
20110208,0.004593,0.004289,0.004255,0.004137,12351565600,12298794500,1324.57,0.004185,1.006546393,0.006246543,0.004214,0.004214,0.005409,0.005409,11921917800,11872997700,1279.2,0.004302,1.0129669,0.009575339,0.015058,0.015051,0.015091,0.015057,12099359100,11921917800,1298.38,0.014994,1.004120282,0.009977349,-0.003353,-0.003474,-0.00449,-0.004561,12057327100,12099359100,1293.77,-0.003551,1.01488362,0.009916984,0
20110209,-0.00273,-0.002856,-0.002465,-0.00261,12316294900,12351565600,1320.88,-0.002786,1.004290754,0.006299329,0.015058,0.015051,0.015091,0.015057,12099359100,11921917800,1298.38,0.014994,1.004120282,0.009977349,-0.003353,-0.003474,-0.00449,-0.004561,12057327100,12099359100,1293.77,-0.003551,1.01488362,0.009916984,0.002916,0.002906,0.003459,0.003435,12092393000,12057327100,1297.54,0.002914,0.996526097,0.009898547,1
20110210,0.000744,0.000665,0.003784,0.003664,12324562900,12316294900,1321.87,0.00075,0.997144435,0.00630039,-0.003353,-0.003474,-0.00449,-0.004561,12057327100,12099359100,1293.77,-0.003551,1.01488362,0.009916984,0.002916,0.002906,0.003459,0.003435,12092393000,12057327100,1297.54,0.002914,0.996526097,0.009898547,0.009368,0.009338,0.010513,0.010508,12205267100,12092393000,1309.66,0.009341,1.002908265,0.010054263,1
20110211,0.005651,0.005507,0.006665,0.006516,12392676000,12324562900,1329.15,0.005507,1.000671306,0.006310304,0.002916,0.002906,0.003459,0.003435,12092393000,12057327100,1297.54,0.002914,0.996526097,0.009898547,0.009368,0.009338,0.010513,0.010508,12205267100,12092393000,1309.66,0.009341,1.002908265,0.010054263,0.003189,0.003189,0.003854,0.003854,12246126500,12205267100,1313.8,0.003161,1.009334306,0.010072031,1
20110214,0.00241,0.002213,0.001625,0.001525,12420121300,12392676000,1332.32,0.002385,1.005526614,0.006298977,0.009368,0.009338,0.010513,0.010508,12205267100,12092393000,1309.66,0.009341,1.002908265,0.010054263,0.003189,0.003189,0.003854,0.003854,12246126500,12205267100,1313.8,0.003161,1.009334306,0.010072031,-0.002774,-0.002774,-0.004056,-0.004056,12212117000,12246126500,1310.19,-0.002748,1.003347686,0.010024664,0
20110215,-0.003153,-0.003281,-0.003298,-0.003338,12379385000,12420121300,1328.01,-0.003235,1.002214639,0.006109862,0.003189,0.003189,0.003854,0.003854,12246126500,12205267100,1313.8,0.003161,1.009334306,0.010072031,-0.002774,-0.002774,-0.004056,-0.004056,12212117000,12246126500,1310.19,-0.002748,1.003347686,0.010024664,0.007224,0.007018,0.007897,0.007658,12297816600,12212117000,1319.44,0.00706,0.997222836,0.010105941,1
20110216,0.006311,0.006133,0.008281,0.008059,12455388700,12379385000,1336.32,0.006257,0.996720137,0.00614764,-0.002774,-0.002774,-0.004056,-0.004056,12212117000,12246126500,1310.19,-0.002748,1.003347686,0.010024664,0.007224,0.007018,0.007897,0.007658,12297816600,12212117000,1319.44,0.00706,0.997222836,0.010105941,0.00672,0.006607,0.008482,0.008349,12379066000,12297816600,1328.26,0.006685,1.007017588,0.010167828,1
20110217,0.003255,0.003169,0.004602,0.004545,12494801500,12455388700,1340.43,0.003076,1.006139538,0.006121998,0.007224,0.007018,0.007897,0.007658,12297816600,12212117000,1319.44,0.00706,0.997222836,0.010105941,0.00672,0.006607,0.008482,0.008349,12379066000,12297816600,1328.26,0.006685,1.007017588,0.010167828,-0.001745,-0.001745,-0.00097,-0.00097,12360909700,12379066000,1325.83,-0.001829,1.006606815,0.01010477,0
20110218,0.001846,0.001842,0.001774,0.001766,12516486800,12494801500,1343.01,0.001925,1.003164317,0.006080513,0.00672,0.006607,0.008482,0.008349,12379066000,12297816600,1328.26,0.006685,1.007017588,0.010167828,-0.001745,-0.001745,-0.00097,-0.00097,12360909700,12379066000,1325.83,-0.001829,1.006606815,0.01010477,0.00489,0.004883,0.00607,0.006047,12430097300,12358836400,1332.41,0.004963,0.998365822,0.010131787,1
20110222,-0.020693,-0.020707,-0.023387,-0.023428,12257132400,12516486800,1315.44,-0.020529,1.001735546,0.007299473,-0.001745,-0.001745,-0.00097,-0.00097,12360909700,12379066000,1325.83,-0.001829,1.006606815,0.01010477,0.00489,0.004883,0.00607,0.006047,12430097300,12358836400,1332.41,0.004963,0.998365822,0.010131787,0.000419,0.000303,-0.000033,-0.000079,12440468700,12436735000,1332.87,0.000345,1.006303069,0.010124731,1
20110223,-0.006134,-0.006183,-0.009231,-0.009313,12181232300,12257132400,1307.4,-0.006112,0.979278978,0.007406614,0.00489,0.004883,0.00607,0.006047,12430097300,12358836400,1332.41,0.004963,0.998365822,0.010131787,0.000419,0.000303,-0.000033,-0.000079,12440468700,12436735000,1332.87,0.000345,1.006303069,0.010124731,0.000089,0.000078,0.00233,0.002318,12441438100,12440468700,1332.63,-0.00018,1.000300215,0.009369511,0
20110224,-0.000795,-0.001028,0.000807,0.000628,12168720900,12181232300,1306.1,-0.000994,0.993807679,0.007396874,0.000419,0.000303,-0.000033,-0.000079,12440468700,12436735000,1332.87,0.000345,1.006303069,0.010124731,0.000089,0.000078,0.00233,0.002318,12441438100,12440468700,1332.63,-0.00018,1.000300215,0.009369511,0.002602,0.002195,0.002082,0.001925,12468743500,12441438100,1335.54,0.002184,1.000077923,0.009290477,1
20110225,0.010296,0.010031,0.013984,0.013768,12290626200,12168720900,1319.88,0.01055,0.998972895,0.007460645,0.000089,0.000078,0.00233,0.002318,12441438100,12440468700,1332.63,-0.00018,1.000300215,0.009369511,0.002602,0.002195,0.002082,0.001925,12468743500,12441438100,1335.54,0.002184,1.000077923,0.009290477,-0.001498,-0.001539,-0.002262,-0.002343,12449555600,12468743500,1333.51,-0.00152,1.002194714,0.009294381,0
20110228,0.00512,0.005067,0.004406,0.004329,12350222100,12296221200,1327.22,0.005561,1.010477708,0.007491122,0.002602,0.002195,0.002082,0.001925,12468743500,12441438100,1335.54,0.002184,1.000077923,0.009290477,-0.001498,-0.001539,-0.002262,-0.002343,12449555600,12468743500,1333.51,-0.00152,1.002194714,0.009294381,-0.004034,-0.004035,-0.005628,-0.005631,12399501700,12449555600,1328.17,-0.004004,0.99846112,0.009142974,0
20110301,-0.015713,-0.015714,-0.017399,-0.017401,12173761000,12368073600,1306.33,-0.01574,1.005843454,0.007998681,-0.001498,-0.001539,-0.002262,-0.002343,12449555600,12468743500,1333.51,-0.00152,1.002194714,0.009294381,-0.004034,-0.004035,-0.005628,-0.005631,12399501700,12449555600,1328.17,-0.004004,0.99846112,0.009142974,-0.002773,-0.002798,-0.003568,-0.003572,12364805800,12399501700,1324.46,-0.002793,0.995979463,0.009102745,0
20110302,0.002,0.001837,0.003025,0.002882,12196541700,12173761000,1308.44,0.001615,0.984289178,0.00799984,-0.004034,-0.004035,-0.005628,-0.005631,12399501700,12449555600,1328.17,-0.004004,0.99846112,0.009142974,-0.002773,-0.002798,-0.003568,-0.003572,12364805800,12399501700,1324.46,-0.002793,0.995979463,0.009102745,-0.007576,-0.007586,-0.007254,-0.007272,12271012200,12364805800,1314.16,-0.007777,0.997201831,0.008737602,0
20110303,0.017027,0.016987,0.017841,0.017802,12403795000,12196541700,1330.97,0.017219,1.001871295,0.008314285,-0.002773,-0.002798,-0.003568,-0.003572,12364805800,12399501700,1324.46,-0.002793,0.995979463,0.009102745,-0.007576,-0.007586,-0.007254,-0.007272,12271012200,12364805800,1314.16,-0.007777,0.997201831,0.008737602,0.000442,0.000346,0.001715,0.001666,12275256200,12271012200,1314.41,0.00019,0.99241447,0.008733721,1
20110304,-0.00728,-0.007284,-0.006721,-0.006729,12313965500,12403795000,1321.15,-0.007378,1.016992792,0.008452426,-0.007576,-0.007586,-0.007254,-0.007272,12271012200,12364805800,1314.16,-0.007777,0.997201831,0.008737602,0.000442,0.000346,0.001715,0.001666,12275256200,12271012200,1314.41,0.00019,0.99241447,0.008733721,0.000048,0.000033,0.00076,0.000749,12275667000,12275256200,1314.52,0.000084,1.000345856,0.008120327,1
20110307,-0.008306,-0.008341,-0.009655,-0.009749,12211289400,12313965500,1310.13,-0.008341,0.992757902,0.008620443,0.000442,0.000346,0.001715,0.001666,12275256200,12271012200,1314.41,0.00019,0.99241447,0.008733721,0.000048,0.000033,0.00076,0.000749,12275667000,12275256200,1314.52,0.000084,1.000345856,0.008120327,0.003814,0.003814,0.006361,0.006361,12322463400,12275667000,1319.68,0.003925,1.000033466,0.008046438,1
20110308,0.00911,0.008916,0.010391,0.010126,12320140500,12211289400,1321.82,0.008923,0.991661817,0.008701602,0.000048,0.000033,0.00076,0.000749,12275667000,12275256200,1314.52,0.000084,1.000345856,0.008120327,0.003814,0.003814,0.006361,0.006361,12322463400,12275667000,1319.68,0.003925,1.000033466,0.008046438,-0.011038,-0.01105,-0.011981,-0.011989,12186531600,12322463400,1305.14,-0.011018,1.003812127,0.008156157,0
20110309,-0.001121,-0.001315,-0.001556,-0.001729,12303938900,12320140500,1320.02,-0.001362,1.008913973,0.008710291,0.003814,0.003814,0.006361,0.006361,12322463400,12275667000,1319.68,0.003925,1.000033466,0.008046438,-0.011038,-0.01105,-0.011981,-0.011989,12186531600,12322463400,1305.14,-0.011018,1.003812127,0.008156157,0.005612,0.005586,0.005506,0.005455,12254620100,12186531600,1312.62,0.005731,0.98896878,0.008054647,1
20110310,-0.018763,-0.018766,-0.018543,-0.018545,12073063900,12303938900,1295.11,-0.018871,0.99868495,0.009388999,-0.011038,-0.01105,-0.011981,-0.011989,12186531600,12322463400,1305.14,-0.011018,1.003812127,0.008156157,0.005612,0.005586,0.005506,0.005455,12254620100,12186531600,1312.62,0.005731,0.98896878,0.008054647,0.013576,0.013549,0.015219,0.015192,12420661900,12254620100,1330.36,0.013515,1.005587193,0.008429947,1
20110311,0.007394,0.007093,0.009379,0.009199,12159120500,12073063900,1304.28,0.00708,0.981235684,0.009469956,0.005612,0.005586,0.005506,0.005455,12254620100,12186531600,1312.62,0.005731,0.98896878,0.008054647,0.013576,0.013549,0.015219,0.015192,12420661900,12254620100,1330.36,0.013515,1.005587193,0.008429947,0.005122,0.0051,0.005672,0.005658,12482731600,12420661900,1337.38,0.005277,1.013549323,0.007653992,1
20110314,-0.005894,-0.005926,-0.006354,-0.006385,12087065400,12159120500,1296.39,-0.006049,1.007127983,0.008925137,0.013576,0.013549,0.015219,0.015192,12420661900,12254620100,1330.36,0.013515,1.005587193,0.008429947,0.005122,0.0051,0.005672,0.005658,12482731600,12420661900,1337.38,0.005277,1.013549323,0.007653992,-0.001707,-0.001714,-0.00182,-0.00184,12461343500,12482731600,1335.25,-0.001593,1.004997294,0.007583785,0
20110315,-0.011073,-0.011076,-0.009915,-0.009928,11952958300,12087065400,1281.87,-0.0112,0.994073988,0.00907061,0.005122,0.0051,0.005672,0.005658,12482731600,12420661900,1337.38,0.005277,1.013549323,0.007653992,-0.001707,-0.001714,-0.00182,-0.00184,12461343500,12482731600,1335.25,-0.001593,1.004997294,0.007583785,0.008955,0.008955,0.008304,0.008304,12572938200,12461343500,1347.24,0.00898,0.998286585,0.007611385,1
20110316,-0.019373,-0.019406,-0.016072,-0.016129,11721012500,11952958300,1256.88,-0.019495,0.988904908,0.009170062,-0.001707,-0.001714,-0.00182,-0.00184,12461343500,12482731600,1335.25,-0.001593,1.004997294,0.007583785,0.008955,0.008955,0.008304,0.008304,12572938200,12461343500,1347.24,0.00898,0.998286585,0.007611385,0.006537,0.006368,0.00556,0.005437,12653037100,12572938200,1355.66,0.00625,1.00895527,0.007281928,1
20110317,0.012992,0.012964,0.011115,0.011034,11872997700,11721012500,1273.72,0.013398,0.980595113,0.009546992,0.008955,0.008955,0.008304,0.008304,12572938200,12461343500,1347.24,0.00898,0.998286585,0.007611385,0.006537,0.006368,0.00556,0.005437,12653037100,12572938200,1355.66,0.00625,1.00895527,0.007281928,0.003553,0.003475,0.003113,0.002971,12703194500,12659046800,1360.48,0.003555,1.006848725,0.006061102,1
20110318,0.004214,0.004214,0.005409,0.005409,11921917800,11872997700,1279.2,0.004302,1.0129669,0.009575339,0.006537,0.006368,0.00556,0.005437,12653037100,12572938200,1355.66,0.00625,1.00895527,0.007281928,0.003553,0.003475,0.003113,0.002971,12703194500,12659046800,1360.48,0.003555,1.006848725,0.006061102,0.002303,0.002298,0.001898,0.001892,12721282000,12703194500,1363.61,0.002301,1.003487443,0.00571182,1
20110321,0.015058,0.015051,0.015091,0.015057,12099359100,11921917800,1298.38,0.014994,1.004120282,0.009977349,0.003553,0.003475,0.003113,0.002971,12703194500,12659046800,1360.48,0.003555,1.006848725,0.006061102,0.002303,0.002298,0.001898,0.001892,12721282000,12703194500,1363.61,0.002301,1.003487443,0.00571182,-0.00174,-0.00174,-0.001591,-0.001591,12699261800,12721282000,1361.22,-0.001753,1.001423854,0.005745208,0
20110322,-0.003353,-0.003474,-0.00449,-0.004561,12057327100,12099359100,1293.77,-0.003551,1.01488362,0.009916984,0.002303,0.002298,0.001898,0.001892,12721282000,12703194500,1363.61,0.002301,1.003487443,0.00571182,-0.00174,-0.00174,-0.001591,-0.001591,12699261800,12721282000,1361.22,-0.001753,1.001423854,0.005745208,-0.003341,-0.003344,-0.005761,-0.005778,12656833400,12699261800,1356.62,-0.003379,0.998269027,0.005282848,0
20110323,0.002916,0.002906,0.003459,0.003435,12092393000,12057327100,1297.54,0.002914,0.996526097,0.009898547,-0.00174,-0.00174,-0.001591,-0.001591,12699261800,12721282000,1361.22,-0.001753,1.001423854,0.005745208,-0.003341,-0.003344,-0.005761,-0.005778,12656833400,12699261800,1356.62,-0.003379,0.998269027,0.005282848,-0.006527,-0.006698,-0.007093,-0.007208,12572052900,12656833400,1347.32,-0.006855,0.996658987,0.005423846,0
20110324,0.009368,0.009338,0.010513,0.010508,12205267100,12092393000,1309.66,0.009341,1.002908265,0.010054263,-0.003341,-0.003344,-0.005761,-0.005778,12656833400,12699261800,1356.62,-0.003379,0.998269027,0.005282848,-0.006527,-0.006698,-0.007093,-0.007208,12572052900,12656833400,1347.32,-0.006855,0.996658987,0.005423846,-0.008979,-0.009065,-0.005357,-0.005587,12458078500,12572052900,1335.1,-0.00907,0.993301603,0.005738188,0
20110325,0.003189,0.003189,0.003854,0.003854,12246126500,12205267100,1313.8,0.003161,1.009334306,0.010072031,-0.006527,-0.006698,-0.007093,-0.007208,12572052900,12656833400,1347.32,-0.006855,0.996658987,0.005423846,-0.008979,-0.009065,-0.005357,-0.005587,12458078500,12572052900,1335.1,-0.00907,0.993301603,0.005738188,0.00392,0.003803,0.004336,0.004245,12505474400,12458078500,1340.2,0.00382,0.990934305,0.005545683,1
20110328,-0.002774,-0.002774,-0.004056,-0.004056,12212117000,12246126500,1310.19,-0.002748,1.003347686,0.010024664,-0.008979,-0.009065,-0.005357,-0.005587,12458078500,12572052900,1335.1,-0.00907,0.993301603,0.005738188,0.00392,0.003803,0.004336,0.004245,12505474400,12458078500,1340.2,0.00382,0.990934305,0.005545683,0.004444,0.004433,0.005575,0.005559,12560911500,12505474400,1346.29,0.004544,1.003804431,0.005571814,1
20110329,0.007224,0.007018,0.007897,0.007658,12297816600,12212117000,1319.44,0.00706,0.997222836,0.010105941,0.00392,0.003803,0.004336,0.004245,12505474400,12458078500,1340.2,0.00382,0.990934305,0.005545683,0.004444,0.004433,0.005575,0.005559,12560911500,12505474400,1346.29,0.004544,1.003804431,0.005571814,0.008069,0.00805,0.010484,0.010444,12662031700,12560911500,1357.16,0.008074,1.004433027,0.005681443,1
20110330,0.00672,0.006607,0.008482,0.008349,12379066000,12297816600,1328.26,0.006685,1.007017588,0.010167828,0.004444,0.004433,0.005575,0.005559,12560911500,12505474400,1346.29,0.004544,1.003804431,0.005571814,0.008069,0.00805,0.010484,0.010444,12662031700,12560911500,1357.16,0.008074,1.004433027,0.005681443,-0.010324,-0.010942,-0.010537,-0.010787,12523488900,12662031700,1342.08,-0.011111,1.008050387,0.00599411,0
20110331,-0.001745,-0.001745,-0.00097,-0.00097,12360909700,12379066000,1325.83,-0.001829,1.006606815,0.01010477,0.008069,0.00805,0.010484,0.010444,12662031700,12560911500,1357.16,0.008074,1.004433027,0.005681443,-0.010324,-0.010942,-0.010537,-0.010787,12523488900,12662031700,1342.08,-0.011111,1.008050387,0.00599411,0.005203,0.005101,0.006372,0.006201,12587371400,12523488900,1348.65,0.004895,0.989058407,0.005939956,1
